fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",1966,581,592,579,583,"2024-05-20"
"Himalayan Reinsurance Limited","HRL",2667,567.7,585,560,582.1,"2024-05-19"
"Himalayan Reinsurance Limited","HRL",1452,563,566.1,556.1,556.6,"2024-05-16"
"Himalayan Reinsurance Limited","HRL",1349,575.5,580,563.1,563.1,"2024-05-15"
"Himalayan Reinsurance Limited","HRL",1388,564,574,563,570.1,"2024-05-14"
"Himalayan Reinsurance Limited","HRL",1329,567,577.9,562.1,565,"2024-05-13"
"Himalayan Reinsurance Limited","HRL",1907,571.2,582,566,567,"2024-05-12"
"Himalayan Reinsurance Limited","HRL",1434,564.2,569,553,560,"2024-05-09"
"Himalayan Reinsurance Limited","HRL",1082,569,578,561,562,"2024-05-08"
"Himalayan Reinsurance Limited","HRL",1498,574,581.5,565,569,"2024-05-07"
"Himalayan Reinsurance Limited","HRL",1721,589,597,575.1,575.1,"2024-05-06"
"Himalayan Reinsurance Limited","HRL",2022,580,596.9,580,592.5,"2024-05-05"
"Himalayan Reinsurance Limited","HRL",1547,600,600,585.6,586,"2024-05-02"
"Himalayan Reinsurance Limited","HRL",1823,589,599.7,585,590,"2024-04-30"
"Himalayan Reinsurance Limited","HRL",1215,606,606,588,589,"2024-04-29"
"Himalayan Reinsurance Limited","HRL",1599,593,600,588,595.6,"2024-04-28"
"Himalayan Reinsurance Limited","HRL",1306,592.2,596.3,590.7,592,"2024-04-25"
"Himalayan Reinsurance Limited","HRL",1406,599.9,600.1,590,592.1,"2024-04-24"
"Himalayan Reinsurance Limited","HRL",1341,601,607,595,595,"2024-04-22"
"Himalayan Reinsurance Limited","HRL",1876,595,607,590,601,"2024-04-21"
"Himalayan Reinsurance Limited","HRL",1579,598.2,606,597.2,600,"2024-04-18"
"Himalayan Reinsurance Limited","HRL",1518,606,607,598.2,605.1,"2024-04-16"
"Himalayan Reinsurance Limited","HRL",1936,614,620,606.2,606.5,"2024-04-15"
"Himalayan Reinsurance Limited","HRL",2641,610.2,618,606.2,613.2,"2024-04-14"
"Himalayan Reinsurance Limited","HRL",2769,623,634,610,610.2,"2024-04-10"
"Himalayan Reinsurance Limited","HRL",4154,596,624.9,596,623.9,"2024-04-09"
"Himalayan Reinsurance Limited","HRL",2360,590,598.9,588,596,"2024-04-07"
"Himalayan Reinsurance Limited","HRL",1993,595,596.5,590,590.5,"2024-04-04"
"Himalayan Reinsurance Limited","HRL",1844,585,609,585,595,"2024-04-03"
"Himalayan Reinsurance Limited","HRL",1714,608.7,608.7,595.1,595.2,"2024-04-02"
"Himalayan Reinsurance Limited","HRL",2212,600,603,596.1,596.8,"2024-04-01"
"Himalayan Reinsurance Limited","HRL",2733,604,607,598.5,600.9,"2024-03-31"
"Himalayan Reinsurance Limited","HRL",2115,602,610,601,604.1,"2024-03-28"
"Himalayan Reinsurance Limited","HRL",2033,608,611.7,597,602,"2024-03-27"
"Himalayan Reinsurance Limited","HRL",2002,606,613.4,606,608,"2024-03-26"
"Himalayan Reinsurance Limited","HRL",1719,607,613.8,602,608.9,"2024-03-25"
"Himalayan Reinsurance Limited","HRL",2203,614.1,618,605,606.5,"2024-03-21"
"Himalayan Reinsurance Limited","HRL",1872,618,627,609,614.1,"2024-03-20"
"Himalayan Reinsurance Limited","HRL",2204,621,629.9,615,618,"2024-03-19"
"Himalayan Reinsurance Limited","HRL",2284,621,630.2,618,621,"2024-03-18"
"Himalayan Reinsurance Limited","HRL",2691,630,635,619,620.5,"2024-03-17"
"Himalayan Reinsurance Limited","HRL",2410,638.6,644,628,630.5,"2024-03-14"
"Himalayan Reinsurance Limited","HRL",3712,647.7,650,631.1,642,"2024-03-13"
"Himalayan Reinsurance Limited","HRL",3915,632.4,635.5,620,635,"2024-03-12"
"Himalayan Reinsurance Limited","HRL",2485,624,630,618,620,"2024-03-10"
"Himalayan Reinsurance Limited","HRL",2290,630,634,621,624,"2024-03-07"
"Himalayan Reinsurance Limited","HRL",3106,613,631,608.1,624.9,"2024-03-06"
"Himalayan Reinsurance Limited","HRL",3265,630,633.9,610,613.5,"2024-03-05"
"Himalayan Reinsurance Limited","HRL",224,607.5,652,607.5,622,"2024-03-04"
"Himalayan Reinsurance Limited","HRL",2808,605.4,613,595.2,595.6,"2024-03-03"
"Himalayan Reinsurance Limited","HRL",2203,615,620,604.9,605.4,"2024-02-29"
"Himalayan Reinsurance Limited","HRL",2534,609,620,609,615,"2024-02-28"
"Himalayan Reinsurance Limited","HRL",2330,616,620,606,610,"2024-02-27"
"Himalayan Reinsurance Limited","HRL",3773,604.9,616.8,604.9,616,"2024-02-26"
