fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"POKHARA FINANCE LTD","PFL",118,394.6,400,380,380,"2024-01-10"
"POKHARA FINANCE LTD","PFL",186,374.5,389,373.1,387,"2024-01-09"
"POKHARA FINANCE LTD","PFL",92,365,370,360,370,"2024-01-08"
"POKHARA FINANCE LTD","PFL",92,355.1,365,355.1,360,"2024-01-07"
"POKHARA FINANCE LTD","PFL",131,357,370.9,357,360,"2024-01-04"
"POKHARA FINANCE LTD","PFL",149,340,363.1,340,360,"2024-01-03"
"POKHARA FINANCE LTD","PFL",52,353,354,343.2,345,"2024-01-02"
"POKHARA FINANCE LTD","PFL",68,353,364,350,354,"2024-01-01"
"POKHARA FINANCE LTD","PFL",61,361,364.9,350,354.8,"2023-12-28"
"POKHARA FINANCE LTD","PFL",90,356.1,361.5,351,358,"2023-12-27"
"POKHARA FINANCE LTD","PFL",96,365,365,350,354.5,"2023-12-24"
"POKHARA FINANCE LTD","PFL",165,365.7,370,356,360.3,"2023-12-21"
"POKHARA FINANCE LTD","PFL",120,370,380,367.6,373.1,"2023-12-20"
"POKHARA FINANCE LTD","PFL",81,377,377,365,373,"2023-12-19"
"POKHARA FINANCE LTD","PFL",172,372.7,380,363,370.9,"2023-12-18"
"POKHARA FINANCE LTD","PFL",138,354.8,366.3,350,365.5,"2023-12-17"
"POKHARA FINANCE LTD","PFL",55,353,365.8,352.8,362,"2023-12-14"
"POKHARA FINANCE LTD","PFL",70,363,370,349,360,"2023-12-13"
"POKHARA FINANCE LTD","PFL",81,349,365.5,343.5,359.5,"2023-12-12"
"POKHARA FINANCE LTD","PFL",101,349.8,362,344,344.6,"2023-12-11"
"POKHARA FINANCE LTD","PFL",3,336.6,343,336.6,343,"2023-12-10"
"POKHARA FINANCE LTD","PFL",30,332,336,327,330,"2023-12-07"
"POKHARA FINANCE LTD","PFL",22,327.5,333.5,327,328,"2023-12-06"
"POKHARA FINANCE LTD","PFL",18,330.1,330.1,327.1,327.6,"2023-12-05"
"POKHARA FINANCE LTD","PFL",23,330.4,336,330.3,332.5,"2023-12-04"
"POKHARA FINANCE LTD","PFL",20,326,337.6,325.2,337,"2023-12-03"
"POKHARA FINANCE LTD","PFL",22,330.5,337,330.5,331,"2023-11-30"
"POKHARA FINANCE LTD","PFL",27,338.5,339,332,336,"2023-11-29"
"POKHARA FINANCE LTD","PFL",14,335,336,333.1,333.2,"2023-11-28"
"POKHARA FINANCE LTD","PFL",30,345,345,333.2,333.5,"2023-11-27"
"POKHARA FINANCE LTD","PFL",46,327,340,327,340,"2023-11-26"
"POKHARA FINANCE LTD","PFL",20,332.5,339.1,327,327,"2023-11-23"
"POKHARA FINANCE LTD","PFL",31,326,336,320.2,326,"2023-11-22"
"POKHARA FINANCE LTD","PFL",29,338,338,325,325.1,"2023-11-21"
"POKHARA FINANCE LTD","PFL",19,335,339.3,333,338,"2023-11-20"
"POKHARA FINANCE LTD","PFL",33,331.5,337,328.3,335,"2023-11-09"
"POKHARA FINANCE LTD","PFL",19,330,343,330,338,"2023-11-08"
"POKHARA FINANCE LTD","PFL",40,339,345,331,331,"2023-11-07"
"POKHARA FINANCE LTD","PFL",26,325.1,340,325.1,333.1,"2023-11-06"
"POKHARA FINANCE LTD","PFL",37,330.4,332,328,330,"2023-11-05"
"POKHARA FINANCE LTD","PFL",7,337.1,340,337.1,337.1,"2023-11-02"
"POKHARA FINANCE LTD","PFL",33,335.1,342,335,341,"2023-11-01"
"POKHARA FINANCE LTD","PFL",22,343,343,338,338,"2023-10-31"
