fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"NEPAL FINANCE & SAVING CO. LTD","NFS",738,980,994,950.6,957,"2025-01-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1105,1001.1,1009.9,975,978,"2025-01-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1332,984,1051,984,1001.1,"2025-01-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",456,1008,1008,981,985,"2025-01-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",530,989,1018,980,994,"2025-01-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1253,1047,1065,988,990,"2025-01-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",773,1053.5,1117.3,1000,1048,"2025-01-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1019,970,1050,938.1,1032.9,"2025-01-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",2543,1002,1002,902,974.9,"2024-12-31"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1149,1024.1,1040,998,1002,"2024-12-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",907,1053.5,1060,1017,1044.9,"2024-12-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",842,1050,1080,1049,1074.9,"2024-12-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",762,1042,1062,1025,1040,"2024-12-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",956,1098,1100,1032,1055,"2024-12-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1238,1116.2,1136.2,1070,1098.8,"2024-12-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1369,1080,1130,1045,1116.2,"2024-12-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1596,1006,1076.8,979.1,1067.8,"2024-12-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1955,1087,1087,1000,1006,"2024-12-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1065,1125,1137.9,1085,1087,"2024-12-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",806,1125,1145.9,1115,1125,"2024-12-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",754,1149,1150,1120,1125,"2024-12-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",751,1171.5,1171.5,1135,1150,"2024-12-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1806,1132,1195.4,1110,1195.4,"2024-12-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",3905,1244,1254.5,1132,1155,"2024-12-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1310,1274,1300.5,1234.8,1244,"2024-12-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1061,1219.2,1332,1219.2,1299.9,"2024-12-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",3660,1335.6,1499,1244,1244,"2024-12-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1919,1470,1470,1350,1362.8,"2024-12-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1440,1416.1,1500,1357.4,1500,"2024-11-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1633,1519,1519,1395,1445,"2024-11-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1799,1428.9,1581,1397.5,1550,"2024-11-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1016,1428,1460,1378.7,1458,"2024-11-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",580,1449.5,1450,1391.6,1400,"2024-11-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1177,1454.3,1605,1401.6,1479,"2024-11-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1054,1438.7,1518.9,1411.2,1483.9,"2024-11-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",887,1489,1489,1401.5,1468,"2024-11-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1287,1397,1477,1397,1459.9,"2024-11-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1244,1390,1470.5,1372.1,1425.1,"2024-11-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",868,1310,1409,1310,1391.8,"2024-11-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",599,1379,1379,1328.1,1333,"2024-11-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",930,1375,1400,1345,1352,"2024-11-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",920,1393.5,1407,1345.1,1386.1,"2024-11-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",2021,1519,1519,1395,1421.9,"2024-11-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1177,1470,1559.8,1357.3,1550,"2024-11-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",880,1400,1500,1352.4,1500,"2024-10-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",439,1405,1425,1385,1400,"2024-10-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1527,1378.9,1518.9,1353,1400,"2024-10-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1093,1292.6,1407,1266.8,1407,"2024-10-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",961,1340,1340,1301.5,1318.9,"2024-10-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",803,1365.2,1402.9,1313.2,1350,"2024-10-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",543,1335,1393,1335,1393,"2024-10-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1053,1356.3,1466.9,1334,1350,"2024-10-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1357,1417.1,1417.1,1355.4,1383.9,"2024-10-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",946,1416.6,1502.2,1388.3,1446,"2024-10-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",875,1435,1469.8,1420,1445.5,"2024-10-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",725,1363,1457,1363,1450,"2024-10-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1274,1398.5,1569.7,1342.6,1390,"2024-10-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1620,1504.6,1533,1380.6,1427,"2024-10-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1708,1524.6,1559,1451,1534,"2024-10-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1272,1415.6,1499,1341,1494.8,"2024-10-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1668,1341.1,1425,1341.1,1387.9,"2024-10-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1841,1195.5,1341.7,1172,1341.7,"2024-10-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1076,1168,1223,1125.2,1219.8,"2024-09-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",846,1233.8,1233.8,1168,1168,"2024-09-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",938,1274,1351.3,1220,1258.9,"2024-09-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",878,1270,1321.3,1222,1300,"2024-09-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",953,1391.6,1391.6,1278,1295.9,"2024-09-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1792,1324,1432.9,1215.9,1420,"2024-09-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",941,1365.9,1393,1319,1351,"2024-09-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1789,1333,1390,1260,1365.9,"2024-09-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1968,1485,1498,1336.5,1360,"2024-09-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1183,1578.9,1598.9,1480,1485,"2024-09-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",945,1518.1,1583,1518.1,1578.9,"2024-09-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",724,1558,1575,1519.1,1549,"2024-09-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",902,1543.5,1605,1520,1558,"2024-09-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",882,1582,1610,1500,1575,"2024-09-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1311,1533,1625,1533,1582,"2024-09-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",2206,1650,1785.9,1503,1503,"2024-09-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1692,1688,1826.3,1595,1650,"2024-09-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1331,1758.2,1788,1614.6,1688,"2024-09-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1323,1684.7,1807,1635,1794,"2024-09-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1554,1862,1862,1719,1719,"2024-09-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1540,1793.4,1930,1696.4,1900,"2024-08-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1831,1790.5,1900,1719.9,1830,"2024-08-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1856,1989.4,2111,1827,1827,"2024-08-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1422,1897.3,2094.3,1756.2,2030,"2024-08-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1245,1930.6,2035.3,1800,1936,"2024-08-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1916,1825.8,2002,1690,1970,"2024-08-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1589,2111.4,2111.4,1863,1863,"2024-08-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1540,2254,2254,2070,2070,"2024-08-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",2573,2134.5,2348,2009.1,2300,"2024-08-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",2979,2369.7,2614.9,2176.2,2178,"2024-08-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",3182,2197.1,2466,2017.8,2418,"2024-08-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1795,2008.1,2241.9,1844.1,2241.9,"2024-08-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1562,1862,2090,1754.2,2049,"2024-08-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",3218,1710,1919.2,1570.4,1900,"2024-08-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",95,1899.9,1899.9,1744.8,1744.8,"2024-08-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",467,2111,2111,1938.6,1938.6,"2024-08-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1896,1919.8,2154.7,1822.8,2154,"2024-08-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1653,1755.9,1970.8,1687,1958.9,"2024-07-31"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1319,1596.5,1791.9,1564.6,1791.7,"2024-07-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1834,1513.6,1632.4,1470,1629,"2024-07-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",963,1361.3,1527.9,1335,1484,"2024-07-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1032,1295.4,1397,1270.1,1389,"2024-07-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1009,1233.1,1309.9,1219.5,1270,"2024-07-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",643,1156.4,1248.9,1130,1209,"2024-07-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1057,1106,1189,1064,1180,"2024-07-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1108,1017.7,1097,1017.7,1084.9,"2024-07-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",991,889,997.8,889,997.8,"2024-07-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",616,914.9,930,891.1,907.1,"2024-07-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",491,911.8,911.8,893,897,"2024-07-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",663,901.6,918,885,894,"2024-07-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",814,852.9,886,840.1,884,"2024-07-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",537,807.5,848,807.5,836.2,"2024-07-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",456,831.3,831.3,800.1,820,"2024-07-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1029,832.1,861,799,815,"2024-07-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",395,839.9,868,839.9,849,"2024-07-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",441,865.4,883.9,833,857,"2024-07-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",760,881.9,900.6,830.2,883,"2024-07-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",510,898.7,904.5,863.2,899.8,"2024-07-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",496,890.4,907.8,838,881.1,"2024-07-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1063,950.6,950.6,873,873,"2024-07-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",781,948.2,985,877.5,970,"2024-06-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1202,1012.4,1099,929.7,929.7,"2024-06-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1176,921.4,1034.2,881,1033,"2024-06-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",791,938.4,990,938.4,940.2,"2024-06-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",580,853.1,920,848,920,"2024-06-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",768,775.6,836.4,766,836.4,"2024-06-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",641,738.6,779.9,715,760.4,"2024-06-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1039,671.5,724.2,657,724.2,"2024-06-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",567,665,678,657,658.4,"2024-06-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",899,609,661.1,596,661.1,"2024-06-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",441,609.8,619.9,597.7,601,"2024-06-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",340,609.9,609.9,590.1,597.9,"2024-06-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",345,596,606,590,598,"2024-06-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",284,593.6,604,579.1,585.1,"2024-06-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",465,583.2,599.7,578,582,"2024-06-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",605,600,610,583.2,583.2,"2024-06-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",570,600.2,619.8,600.2,601.1,"2024-06-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",940,594,630,579.2,607.7,"2024-06-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",799,588,624.2,583,583,"2024-06-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1477,567.7,612.2,552,600,"2024-06-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1325,510,556.6,506.1,556.6,"2024-05-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",303,512.4,519,505.2,506,"2024-05-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",261,501,518,501,512.4,"2024-05-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",233,508.1,519,506,508,"2024-05-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",562,539,539.9,511,513,"2024-05-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",495,487.1,535,487.1,530,"2024-05-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",726,501.2,511,492,493.3,"2024-05-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",655,515,535,505.2,511,"2024-05-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",563,531,550,519.5,519.5,"2024-05-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",859,531,552.3,531,541.8,"2024-05-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",382,522,542,522,535,"2024-05-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",324,527,542,527,532.6,"2024-05-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",554,558.9,560,531,532,"2024-05-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1169,534,560,534,548,"2024-05-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",545,507.9,550,492,533,"2024-05-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",452,510,528,495,500,"2024-05-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1036,563,563,500,520,"2024-05-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",919,572.7,595,550.3,552,"2024-05-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",839,564,582,552,561.5,"2024-05-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1277,549.4,590,544.1,563.9,"2024-04-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1273,490,538.7,475,538.7,"2024-04-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",847,466.1,490.5,460,489.8,"2024-04-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",632,460,477.8,458.3,463,"2024-04-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",629,439,470,433.1,456.9,"2024-04-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",277,440,449.8,430,432,"2024-04-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",416,441,450,426,445,"2024-04-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",500,435,458,427.1,441,"2024-04-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",397,450,461,441,444,"2024-04-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",611,461,475,451,453.7,"2024-04-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",603,448.9,468,437.1,452,"2024-04-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1350,475,481,439.1,448.9,"2024-04-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1536,431.9,465.8,431.9,465.8,"2024-04-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",941,392.7,423.5,385,423.5,"2024-04-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",533,375,397,366.4,385,"2024-04-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",142,377,377,367,371,"2024-04-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",182,379.9,380,370,370,"2024-04-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",205,382,385,375,375,"2024-04-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",215,385,391.9,381,383,"2024-03-31"
"NEPAL FINANCE & SAVING CO. LTD","NFS",259,377.3,390,375,384.9,"2024-03-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",385,382.4,397,379,380.7,"2024-03-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",282,385,397.8,385,390.2,"2024-03-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",362,397,400,387,390,"2024-03-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",884,385,408,380,398,"2024-03-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",451,395,400,380.1,381,"2024-03-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1293,382.5,404.9,380,395,"2024-03-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",280,370.1,379.9,370,375,"2024-03-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",288,384.5,384.5,369,373,"2024-03-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",524,386.5,390.9,376,377,"2024-03-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",568,372,387,364.2,379,"2024-03-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",243,367.1,370,360,369,"2024-03-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",250,357.1,369.2,357.1,362.5,"2024-03-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",239,356.7,363,351,357,"2024-03-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",359,345,356.9,337.2,349.9,"2024-03-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",276,363.5,363.5,338,343,"2024-03-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",20,342.7,363.5,342.7,356.4,"2024-03-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",222,332.5,344,331,336,"2024-03-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",335,358.7,358.7,336.1,337,"2024-02-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",201,357.9,362,347.5,353,"2024-02-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",139,366,366,354,357.9,"2024-02-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",237,365,374.9,354.8,360,"2024-02-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",772,361,375,351,365.4,"2024-02-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",583,353.5,369.9,348,354,"2024-02-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",202,359,359,348,348,"2024-02-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",437,345,365,343.6,352,"2024-02-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",434,363.1,363.1,340.2,345,"2024-02-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",817,372,376,350.9,356,"2024-02-15"
"NEPAL FINANCE & SAVING CO. LTD","NFS",1270,335,365.2,334,365.2,"2024-02-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",250,335,341,330,332,"2024-02-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",121,328.1,341.9,328.1,340,"2024-02-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",154,339,345,334.6,334.7,"2024-02-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",124,337,339.1,334,335,"2024-02-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",148,343,343,335.3,340,"2024-02-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",81,338.1,342.9,337.4,338.1,"2024-02-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",201,337.9,348.9,337.9,339,"2024-02-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",338,333,348.9,333,342.9,"2024-02-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",657,329,346,329,338,"2024-02-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",327,322,353,322,329,"2024-01-31"
"NEPAL FINANCE & SAVING CO. LTD","NFS",107,329.9,332,321,327.4,"2024-01-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",108,329,335.5,323,325,"2024-01-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",84,326.4,329,319.6,326,"2024-01-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",127,316.2,325,316.2,320,"2024-01-25"
"NEPAL FINANCE & SAVING CO. LTD","NFS",120,329,330,318.6,320,"2024-01-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",123,323,337,318.7,323,"2024-01-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",185,331.3,334.5,320.5,323.1,"2024-01-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",199,330,340,325.1,325.9,"2024-01-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",254,337,344,332,334.9,"2024-01-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",511,358,362,338,341,"2024-01-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",321,345,356.5,345,353,"2024-01-16"
"NEPAL FINANCE & SAVING CO. LTD","NFS",214,332,344,330,343.7,"2024-01-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",145,329,332,320,332,"2024-01-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",186,337,340,325,325,"2024-01-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",350,320,335.4,316.1,331,"2024-01-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",133,305.2,316,304,316,"2024-01-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",114,303,313.5,303,305,"2024-01-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",121,319,319,307.4,308,"2024-01-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",74,313,316,307,314,"2024-01-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",60,319,319,307.6,307.7,"2024-01-02"
"NEPAL FINANCE & SAVING CO. LTD","NFS",134,320.2,326,311,316.9,"2024-01-01"
"NEPAL FINANCE & SAVING CO. LTD","NFS",113,316,322,311.1,314,"2023-12-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",126,325,326.4,311,313,"2023-12-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",137,321.2,334.5,315.2,320,"2023-12-24"
"NEPAL FINANCE & SAVING CO. LTD","NFS",154,330,334,322.1,324,"2023-12-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",167,342.5,350.5,330,333,"2023-12-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",162,339.8,339.8,321,337,"2023-12-19"
"NEPAL FINANCE & SAVING CO. LTD","NFS",245,336.5,349.8,329,336,"2023-12-18"
"NEPAL FINANCE & SAVING CO. LTD","NFS",132,312.2,330,306.1,330,"2023-12-17"
"NEPAL FINANCE & SAVING CO. LTD","NFS",72,313.7,320,313.7,318.5,"2023-12-14"
"NEPAL FINANCE & SAVING CO. LTD","NFS",148,323.4,330,313.6,320,"2023-12-13"
"NEPAL FINANCE & SAVING CO. LTD","NFS",125,313.8,326,308,323,"2023-12-12"
"NEPAL FINANCE & SAVING CO. LTD","NFS",124,321.9,328.3,304.8,308.3,"2023-12-11"
"NEPAL FINANCE & SAVING CO. LTD","NFS",7,297.7,315.6,297.7,315.6,"2023-12-10"
"NEPAL FINANCE & SAVING CO. LTD","NFS",50,284,294.7,284,291.9,"2023-12-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",25,285,289,285,289,"2023-12-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",20,291,292,286,288.6,"2023-12-05"
"NEPAL FINANCE & SAVING CO. LTD","NFS",37,285,294.5,285,288.8,"2023-12-04"
"NEPAL FINANCE & SAVING CO. LTD","NFS",32,285,289,282.4,289,"2023-12-03"
"NEPAL FINANCE & SAVING CO. LTD","NFS",43,300,300,287.1,290,"2023-11-30"
"NEPAL FINANCE & SAVING CO. LTD","NFS",34,303.5,309,291.5,295.6,"2023-11-29"
"NEPAL FINANCE & SAVING CO. LTD","NFS",47,299,302.8,294,297.6,"2023-11-28"
"NEPAL FINANCE & SAVING CO. LTD","NFS",56,302.4,305,292,296.9,"2023-11-27"
"NEPAL FINANCE & SAVING CO. LTD","NFS",77,293.9,300,290,299.5,"2023-11-26"
"NEPAL FINANCE & SAVING CO. LTD","NFS",54,281,290,281,290,"2023-11-23"
"NEPAL FINANCE & SAVING CO. LTD","NFS",32,276,283,275,280,"2023-11-22"
"NEPAL FINANCE & SAVING CO. LTD","NFS",63,279,281.9,270,277.9,"2023-11-21"
"NEPAL FINANCE & SAVING CO. LTD","NFS",34,287.6,290,282,282,"2023-11-20"
"NEPAL FINANCE & SAVING CO. LTD","NFS",39,286,286,281,284,"2023-11-09"
"NEPAL FINANCE & SAVING CO. LTD","NFS",24,291.9,291.9,286,289.5,"2023-11-08"
"NEPAL FINANCE & SAVING CO. LTD","NFS",21,286,299,282.5,288,"2023-11-07"
"NEPAL FINANCE & SAVING CO. LTD","NFS",54,285,293.9,282,282,"2023-11-06"
"NEPAL FINANCE & SAVING CO. LTD","NFS",40,286,286,280.6,280.6,"2023-11-05"
