fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",354,449,476,440,448.6,"2024-12-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",446,443,457,440,449,"2024-12-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",403,450.2,451,440,443,"2024-12-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",390,456,472,454,454.1,"2024-12-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",439,460,469.9,454.3,465,"2024-12-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",451,477,477,458,458,"2024-12-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",475,471.1,502,467,468,"2024-12-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",872,483,492,470,474,"2024-12-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1197,471,527,471,481.5,"2024-12-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1396,467,492,467,479.8,"2024-12-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",758,466,474.9,460.2,468,"2024-12-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",511,465,466.9,455,457.1,"2024-12-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",696,459,472.9,451.1,459,"2024-12-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",876,489,489,461,465,"2024-11-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1593,465,495,464,480,"2024-11-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",891,456,465,453,459,"2024-11-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",771,458,462.9,446.1,447.1,"2024-11-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1376,463.9,472,451,451.1,"2024-11-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1557,445.7,464.8,435,454.9,"2024-11-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",563,426,437,419,437,"2024-11-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",722,445.3,445.3,420.3,422,"2024-11-19"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",685,449.9,456.9,433,436.6,"2024-11-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1657,414.1,450,414.1,441.2,"2024-11-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",402,415,424,411.1,412.5,"2024-11-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",534,413,427,408.3,415,"2024-11-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",548,425,429.1,410,412,"2024-11-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",807,405,425,402,423,"2024-11-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",452,417,418,402.1,403,"2024-11-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1136,384.5,411,384.5,410,"2024-11-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",156,387,387,377,377,"2024-10-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",231,382,386.9,376,384,"2024-10-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",229,373,381,371,375,"2024-10-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",238,365,376,362,373.2,"2024-10-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",189,362,373.3,360,367.5,"2024-10-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",188,369.2,375,363,366,"2024-10-23"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",199,363.5,375,363.5,369.2,"2024-10-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",245,375.4,380,368,368,"2024-10-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",268,380.3,390,376,377.3,"2024-10-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",332,388.5,396.2,385,387.9,"2024-10-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",268,388,395,386.5,388.5,"2024-10-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",133,386,390.5,383.2,388,"2024-10-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",148,378,387,377.3,385,"2024-10-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",219,381.1,393,378,382,"2024-10-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",333,394.9,403.5,386.1,386.1,"2024-10-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",323,372,408,372,388,"2024-10-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",333,380,388,373,378,"2024-10-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",435,366,380.7,359,377,"2024-10-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",179,349,362,348.8,359,"2024-09-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",238,352.1,364,343.2,353,"2024-09-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",236,365,369,356.1,359.1,"2024-09-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",350,350,373.3,348.4,365,"2024-09-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",286,353.1,360.1,351.9,351.9,"2024-09-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",264,365,368,358,359,"2024-09-23"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",262,373.3,380,366,369,"2024-09-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",353,371,374.4,363,366,"2024-09-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",397,374.1,379,363.1,366,"2024-09-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",454,390,396,373,377,"2024-09-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",637,376,392.7,373.1,390.2,"2024-09-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",415,377,384.5,370.6,373.5,"2024-09-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",467,392,392.7,372,377,"2024-09-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",486,400,405,383,385,"2024-09-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",578,406,422,395,399,"2024-09-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",541,398.1,408,395.5,400,"2024-09-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",565,425.3,425.3,401,404.1,"2024-09-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",570,428,428,410.5,417,"2024-09-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",947,407,446,407,421,"2024-09-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",879,432.6,449,404,414,"2024-09-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1095,403,441.4,397.9,441.4,"2024-08-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1020,400,420.3,400,401.3,"2024-08-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1223,419,420,402,402.1,"2024-08-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1026,443,443,418.1,419,"2024-08-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1590,431,449,426,435,"2024-08-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1059,443.7,452.5,422,423.1,"2024-08-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1584,457.7,458,428,435,"2024-08-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1753,471,497,450,450,"2024-08-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1437,493.5,493.5,455.7,471,"2024-08-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1992,492,521,464.1,484,"2024-08-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",2140,465.1,501.6,440,501.6,"2024-08-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1994,452,457,441.2,456,"2024-08-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",2007,429,448.8,419.5,445.1,"2024-08-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1605,394,430,390,424,"2024-08-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1072,418.2,419.9,394.5,394.5,"2024-08-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1362,405,432,391.1,413,"2024-08-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1765,435.9,435.9,401,405,"2024-08-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1743,420.6,450,420,435.9,"2024-07-31"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",2216,385,423,383,419,"2024-07-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1797,369.2,390,362.1,385,"2024-07-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",562,368,370,352.9,362,"2024-07-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",855,359,367,354,363,"2024-07-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1250,369.9,379,354.1,360,"2024-07-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1104,346.1,372,344,364.9,"2024-07-23"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",1139,334,347.8,323,345,"2024-07-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",946,307.4,335,303,328,"2024-07-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",493,310,315,305.9,307.3,"2024-07-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",456,310.1,315,304,312,"2024-07-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",771,300,314.9,296,312.9,"2024-07-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",512,287,306,284,295,"2024-07-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",255,284,287.5,277.5,287.5,"2024-07-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",250,270.1,279,268,279,"2024-07-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",137,264,270,263.2,269,"2024-07-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",148,264.5,269.9,263.5,267.9,"2024-07-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",155,265,269,264,264.5,"2024-07-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",125,270,274,265.2,268.1,"2024-07-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",179,269,279,268,270,"2024-07-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",82,266,270,265,267,"2024-07-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",109,269.2,279.9,265.6,270,"2024-07-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",93,260.3,266,260.3,264,"2024-07-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",100,265.5,266.1,263.4,264,"2024-06-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",104,271,277,265.9,267,"2024-06-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",84,268,272,266,267,"2024-06-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",141,266.2,272.1,266.2,270,"2024-06-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",118,270,272,268,270,"2024-06-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",105,270.1,271.8,268.1,270,"2024-06-23"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",111,279.4,279.4,270.5,270.7,"2024-06-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",100,271,277,271,274,"2024-06-19"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",128,275,276,272.5,275,"2024-06-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",176,273.6,279.9,273.6,277,"2024-06-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",160,273,279.5,273,279,"2024-06-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",168,279,280,273.8,277.8,"2024-06-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",279,272.3,281,267,276,"2024-06-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",132,270.3,276,263.6,267,"2024-06-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",159,263.1,273.1,262.4,265,"2024-06-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",119,268,271,264.5,267.8,"2024-06-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",114,280,280,268,268,"2024-06-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",140,275,282.5,275,278,"2024-06-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",222,270,280.3,268.1,280.3,"2024-06-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",118,268,273,268,272,"2024-06-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",162,264.5,276,264,271,"2024-05-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",162,273.8,275,268,269,"2024-05-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",174,268,280,268,268.5,"2024-05-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",126,278,282.1,272,272,"2024-05-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",134,289,289,278,278,"2024-05-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",197,272,285,272,285,"2024-05-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",130,274,278,272.3,274,"2024-05-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",217,271.2,279.4,263.1,275,"2024-05-19"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",99,262.2,270,262.2,265.9,"2024-05-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",82,272,273.3,263.6,267,"2024-05-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",119,265,268.6,263.5,268,"2024-05-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",70,265,269,264.1,265.3,"2024-05-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",114,265,270,261.1,269,"2024-05-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",117,261.1,267,261.1,265,"2024-05-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",97,260.7,265,260.4,263,"2024-05-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",88,261,265,261,264,"2024-05-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",68,261.1,268,261.1,264.5,"2024-05-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",110,262.1,268.5,262.1,265,"2024-05-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",124,273.4,273.4,264,267,"2024-05-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",177,263,271.1,261.3,268.1,"2024-04-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",125,264,270,263,265.9,"2024-04-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",117,265,274.3,263.7,269,"2024-04-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",91,264,273,260.5,268.7,"2024-04-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",122,262.2,268,261.2,264,"2024-04-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",77,268,272.3,266.5,266.5,"2024-04-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",124,265,270,262,269.9,"2024-04-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",100,270,270,265,265,"2024-04-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",120,270.3,279.5,269.5,270,"2024-04-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",122,270,286.1,270,275,"2024-04-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",134,272.2,276,272.2,275,"2024-04-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",119,282,282,275,276,"2024-04-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",136,280,282,275.3,278,"2024-04-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",130,277,280,272.1,280,"2024-04-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",85,271.7,277.1,271.7,277,"2024-04-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",86,276,280,274,277,"2024-04-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",108,280,282,276,276.9,"2024-04-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",146,280,284.5,278,278,"2024-04-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",144,288.6,288.6,281.5,283.9,"2024-03-31"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",138,276.2,292.3,276.2,283,"2024-03-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",153,275.3,291.3,275.3,281,"2024-03-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",151,273,280.9,273,280,"2024-03-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",94,275,279.7,275,277,"2024-03-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",122,280,281.1,278.3,280,"2024-03-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",144,279.1,282.9,278.6,281.1,"2024-03-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",143,282.1,287,280,281,"2024-03-19"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",123,280.6,288,280.6,284.2,"2024-03-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",148,282.1,286,280.1,286,"2024-03-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",137,288,290.9,283,284,"2024-03-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",144,290,293,287.1,287.2,"2024-03-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",174,295.8,295.8,286.2,292,"2024-03-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",149,295,295.8,288.1,290,"2024-03-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",156,284,291,284,290,"2024-03-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",163,276,290,276,284,"2024-03-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",177,283.3,288.9,278.4,280,"2024-03-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",12,274.3,289,274.3,289,"2024-03-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",174,275.1,275.1,268,269,"2024-03-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",149,276.6,284.1,271.6,276.4,"2024-02-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",94,280,284,278,278.6,"2024-02-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",112,277.5,282.5,276.2,281,"2024-02-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",120,273,286.6,273,277.5,"2024-02-26"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",152,286,286,276.1,276.1,"2024-02-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",195,287,290,281.4,284,"2024-02-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",174,290.5,295,287,287.1,"2024-02-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",186,301.9,301.9,290.6,292.9,"2024-02-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",213,300,300,295.6,296,"2024-02-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",236,300.1,306.1,300.1,301.1,"2024-02-15"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",139,299,305,299,304,"2024-02-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",380,300.6,312.1,298,305,"2024-02-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",251,300.1,307,300,306.7,"2024-02-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",311,300.1,306,300.1,301.2,"2024-02-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",221,303,303,293.1,302.5,"2024-02-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",167,300,300,292,298.9,"2024-02-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",177,293,297,291.2,295,"2024-02-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",128,292,296,292,293,"2024-02-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",134,291.1,297.8,291.1,292.1,"2024-02-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",275,299.1,302,293,293,"2024-02-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",270,307,313,301,302,"2024-01-31"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",281,303,311,302.1,307,"2024-01-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",256,305.1,311,303,305,"2024-01-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",255,295.4,312,295.4,307.5,"2024-01-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",238,300,305.1,297.1,301.3,"2024-01-25"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",247,310,320,301,301,"2024-01-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",256,315,315,308.8,309,"2024-01-23"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",353,315,321,309.4,315,"2024-01-22"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",557,322,329.2,316.1,320,"2024-01-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",494,308,325,307,316,"2024-01-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",646,315.7,332,313,313.3,"2024-01-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",687,314,326,312,322,"2024-01-16"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",633,286,308.5,285,308.5,"2024-01-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",210,294.7,294.7,280.5,280.5,"2024-01-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",193,295,295,287.2,289,"2024-01-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",352,302.9,304.9,292,298,"2024-01-09"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",351,292,302,286,297,"2024-01-08"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",456,290.7,305.5,284.5,287,"2024-01-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",334,279.4,290,275.9,285,"2024-01-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",146,270,276,270,274,"2024-01-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",122,271,276.5,269.6,274.9,"2024-01-02"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",178,282.5,286.1,274.4,275,"2024-01-01"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",204,285,288,277,277,"2023-12-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",222,289,293,282,283.3,"2023-12-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",297,280,294.9,280,286,"2023-12-24"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",188,296,296,284.1,284.1,"2023-12-21"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",327,287,302,282,295.5,"2023-12-20"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",192,290.3,293.1,280.1,292,"2023-12-19"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",289,292,300,279,287.7,"2023-12-18"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",240,265.6,289.6,265.6,289.6,"2023-12-17"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",124,265.2,274,265.2,271,"2023-12-14"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",177,280,281,267,270.2,"2023-12-13"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",218,259.8,278,259.8,278,"2023-12-12"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",289,260,270,255,265,"2023-12-11"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",8,251.9,256.9,251.9,255,"2023-12-10"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",74,246,249.9,245,247,"2023-12-07"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",63,242.8,250,242.8,249,"2023-12-06"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",82,243.2,247,243.2,247,"2023-12-05"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",85,241.6,259.9,241.6,243.5,"2023-12-04"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",103,245,248,244,245.1,"2023-12-03"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",84,250.1,253,247.9,250,"2023-11-30"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",48,251,264,251,252.2,"2023-11-29"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",83,249.1,258,249.1,255,"2023-11-28"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",78,257,262.2,252.1,252.5,"2023-11-27"
"RASUWAGADHI HYDROPOWER COMPANY LIMITED","RHPL",160,250,263,249,257.1,"2023-11-26"
